product name,url,image url,price,mrp,discount,brand
GT-2000 13 Running Shoes For Men,https://fkrt.cc/hM5jbLY,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/v/z/p/-original-imahddygkwstpy4n.jpeg?q=70,5200,12999,59%,Flipkart BBD Sale
GEL-KAYANO 31 Running Shoes For Men,https://fkrt.cc/hEkwAQE,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/v/l/q/-original-imahfvvr7k2v92cy.jpeg?q=70,6880,15999,56%,Flipkart BBD Sale
AerCloud Stylish Lace-Up Running Shoes Running Shoes For Men,https://fkrt.cc/h9Roc7B,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/w/o/n/-original-imahg3u3gtczxhkx.jpeg?q=70,2397,4899,51%,Flipkart BBD Sale
PURE Running Shoes For Men,https://fkrt.cc/hiCp4Dg,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/6/h/u/-original-imahgbzafhrr98yz.jpeg?q=70,2940,6999,57%,Flipkart BBD Sale
GT-2000 13 Running Shoes For Men,https://fkrt.cc/hox0xZU,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/2/r/d/-original-imahddygjugygyhn.jpeg?q=70,5590,12999,56%,Flipkart BBD Sale
Supreme Comfort Running Shoes For Men,https://fkrt.cc/h90iNVs,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/m/y/e/-original-imahgbrxhtd6uzwn.jpeg?q=70,702,2999,76%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/hwOsDwA,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/f/0/f/-original-imahbxfw6mehyymr.jpeg?q=70,2407,4499,46%,Flipkart BBD Sale
CLOUD-GRIP Running Shoes For Men,https://fkrt.cc/hMWtfpK,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/9/l/y/-original-imahgcs5gevzhwnt.jpeg?q=70,1950,4999,60%,Flipkart BBD Sale
Grandeur Running Shoes For Men,https://fkrt.cc/hZSqfOZ,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/a/s/m/-original-imahgcthhbfgmghf.jpeg?q=70,1650,4999,66%,Flipkart BBD Sale
JOLT 5 Running Shoes For Men,https://fkrt.cc/hWIlkde,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/m/j/b/-original-imahg2t4eghqse4j.jpeg?q=70,2365,5499,56%,Flipkart BBD Sale
GO RUN 400 Running Shoes For Men,https://fkrt.cc/hFJj5RU,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/e/e/h/-original-imahgcsvkbphamfw.jpeg?q=70,1822,4499,59%,Flipkart BBD Sale
GT-2000 13 Running Shoes For Men,https://fkrt.cc/hM5jbLY,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/v/z/p/-original-imahddygkwstpy4n.jpeg?q=70,5200,12999,59%,Flipkart BBD Sale
FleetFlash Stylish Lace-Up Running Sports Shoes Casuals For Men,https://fkrt.cc/h3JQ8V9,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/v/y/x/8-r1721-8-red-chief-blue-white-original-imahg2hdzb9aahbr.jpeg?q=70,2250,4599,51%,Flipkart BBD Sale
GEL-CUMULUS 26 Running Shoes For Men,https://fkrt.cc/hv0aExZ,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/t/v/4/-original-imahgbryt6nbuu6s.jpeg?q=70,4730,10999,56%,Flipkart BBD Sale
RUNFALCON 5 Running Shoes For Men,https://fkrt.cc/hUBWUvo,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/w/1/5/-original-imahddyzvmfswcmh.jpeg?q=70,2639,6599,60%,Flipkart BBD Sale
GEL-PULSE 15 Running Shoes For Men,https://fkrt.cc/hkbyHym,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/p/8/k/-original-imahddygcvyhrvhx.jpeg?q=70,4050,8999,54%,Flipkart BBD Sale
GEL-CUMULUS 26 Running Shoes For Men,https://fkrt.cc/hSylSTa,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/t/v/4/-original-imahgbryt6nbuu6s.jpeg?q=70,4730,10999,56%,Flipkart BBD Sale
Fluento M Running Shoes For Men,https://fkrt.cc/hWP33cc,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/d/m/8/-original-imagtajgzy2pgcfe.jpeg?q=70,1119,3599,68%,Flipkart BBD Sale
Voltaic Evo Elemental Camo Running Shoes For Men,https://fkrt.cc/h41gLo7,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/x/2/z/-original-imahgcsfpb7gkx2w.jpeg?q=70,2465,7999,69%,Flipkart BBD Sale
Softride Rift Runlyn Running Shoes For Men,https://fkrt.cc/h2dvoFq,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/r/v/h/-original-imahgcst4prh27ag.jpeg?q=70,1980,5499,63%,Flipkart BBD Sale
DURAMO RC2 M Running Shoes For Men,https://fkrt.cc/hPlWIVP,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/k/p/c/-original-imahf59syxtbzvje.jpeg?q=70,2016,5599,63%,Flipkart BBD Sale
FTR Xtraflow IDP Running Shoes For Men,https://fkrt.cc/hzITqyB,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/l/f/u/-original-imahgbryuvhbzvsg.jpeg?q=70,1870,5499,65%,Flipkart BBD Sale
GEL-KAYANO 31 Running Shoes For Men,https://fkrt.cc/hcYyuzj,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/l/v/q/-original-imahfvvsjsmsghq2.jpeg?q=70,6880,15999,56%,Flipkart BBD Sale
GO RUN CONSISTENT Running Shoes For Men,https://fkrt.cc/hkRCD4l,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/o/y/j/6-894305id-7-skechers-gray-blue-original-imahfjnd2wuztgkc.jpeg?q=70,2600,6499,59%,Flipkart BBD Sale
GlideEase M Running Shoes For Men,https://fkrt.cc/hpQ1CQW,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/b/7/a/-original-imahfutybtgmgzud.jpeg?q=70,1172,2999,60%,Flipkart BBD Sale
Bridge Comfort Running Shoes For Men,https://fkrt.cc/hAeSj7D,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/g/2/v/-original-imahgbry49ugrhfq.jpeg?q=70,1125,2499,54%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/hjNVS7H,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/3/r/c/-original-imah9mgkqxgpc8ca.jpeg?q=70,1399,3695,62%,Flipkart BBD Sale
FLYLITE EMERGO RUNNER+ M Running Shoes For Men,https://fkrt.cc/hWA9Kv9,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/m/d/y/-original-imahgbrxuuyampxe.jpeg?q=70,1240,3299,62%,Flipkart BBD Sale
Gambito M Running Shoes For Men,https://fkrt.cc/hZo5Njl,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/m/n/d/-original-imah25hqzzfqezzm.jpeg?q=70,1161,4299,72%,Flipkart BBD Sale
Blaze Lite Sports Running Shoes For Men,https://fkrt.cc/hTVhzPB,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/a/7/f/-original-imahgcs6ynw6fk4u.jpeg?q=70,2255,5499,58%,Flipkart BBD Sale
Harquin M Running Shoes For Men,https://fkrt.cc/hJtszDC,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/y/n/o/-original-imahgbza5duxxmzb.jpeg?q=70,1485,4299,65%,Flipkart BBD Sale
GEL-CUMULUS 26 Running Shoes For Men,https://fkrt.cc/huhrfPk,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/g/w/c/-original-imahddxb7zvwmmqq.jpeg?q=70,5400,11999,54%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/h4G2RXj,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/h/b/v/-original-imah4ehceuejspvy.jpeg?q=70,1669,4395,62%,Flipkart BBD Sale
Rungryp Running Shoes For Men,https://fkrt.cc/hnPJLgx,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/s/d/l/-original-imahgcsbws5nsgrd.jpeg?q=70,1700,4999,65%,Flipkart BBD Sale
CyberRun M Running Shoes For Men,https://fkrt.cc/hDmuvxL,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/k/l/z/-original-imahgbrywfru9m98.jpeg?q=70,1763,4299,58%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/hGYUzFw,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/0/j/y/-original-imah4ehyhasmwrhp.jpeg?q=70,1669,4395,62%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/hI4tvjf,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/b/r/k/7-sgc-4619022-41-woodland-turquoise-original-imah59nw7zkndvbz.jpeg?q=70,1549,3695,58%,Flipkart BBD Sale
Stride Runner M Running Shoes For Men,https://fkrt.cc/hIqqb9D,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/o/7/8/-original-imahgcsujzmqcju6.jpeg?q=70,1240,2599,52%,Flipkart BBD Sale
Exotine 5.0 Running Shoes For Men,https://fkrt.cc/hMp3A2e,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/s/t/z/-original-imahg3uffkkvfudn.jpeg?q=70,2050,4999,58%,Flipkart BBD Sale
FlexFlare Sports Running Shoes For Men,https://fkrt.cc/hzL3UEw,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/0/i/b/-original-imahgbrsfgfqxfdy.jpeg?q=70,1845,4499,58%,Flipkart BBD Sale
Zapid M Running Shoes For Men,https://fkrt.cc/hLjKVia,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/w/m/d/-original-imahfzfppfdtydqf.jpeg?q=70,1694,4299,60%,Flipkart BBD Sale
Trabuco Terra 2 Running Shoes For Men,https://fkrt.cc/hwSFCp4,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/x/i/5/-original-imahg3tzprvfzssu.jpeg?q=70,3690,8999,58%,Flipkart BBD Sale
Running Shoes For Men,https://fkrt.cc/hy1uS8W,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/q/l/h/12-1011b973-200-13-0-asics-brown-stone-wheat-yellow-original-imahdeyhwbv5bhfv.jpeg?q=70,5200,12999,59%,Flipkart BBD Sale
GEL-CUMULUS 26 Running Shoes For Men,https://fkrt.cc/h60TFRL,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/e/r/4/-original-imahdfgf5vmpcy6s.jpeg?q=70,5160,11999,56%,Flipkart BBD Sale
QUID-PRO Running Shoes For Men,https://fkrt.cc/huMOHIp,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/q/g/2/12-iu9489-12-adidas-black-white-dovgry-original-imagv9gdftyraj5n.jpeg?q=70,1768,5599,68%,Flipkart BBD Sale
