product name,url,image url,price,mrp,discount
Polka Dot Printed Kurta Set,https://myntr.it/t2l3bWq,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/18/xdVK99Hk_a4e7b82b229b4923b56a4dbc734c34a9.jpg",1699,3499,1800
Embroidered Kurti Set,https://myntr.it/b3bYxBb,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31939704/2024/12/12/68699ecc-0e67-4fa0-b5b7-f283a39787341733977399281FIORRAWomenFloralEmbroideredRegularThreadWorkKurtiwithPalazz1.jpg",1487,4999,3512
Yoke Design Cotton Kurta Set,https://myntr.it/7xI4iiZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33610922/2025/5/8/4e613453-3c7e-48ce-bfc8-dd400803c0201746692919355-Anouk-Floral-Yoke-Design-V-Neck-Empire-Aari-Work-Pure-Cotton-1.jpg",1439,5999,76%
Women Printed Kurta Set,https://myntr.it/dlDo2oK,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33084917/2025/4/15/30d1bbb7-0467-4ef7-912d-c63600d3eab51744726988894-Libas-Women-Floral-Printed-Regular-Kurta-with-Salwar--With-D-1.jpg",1399,3499,2100
Floral Printed Kurta Set,https://myntr.it/2MkDgn5,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/14/hhTJa3KB_9e470e7c3a42498184482c99eec0ab43.jpg",1599,8999,7400
Floral Printed Kurta Set,https://myntr.it/Il6629J,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/30/xD7cfExb_cfa1b106e5b045269d2079b4e4626f5e.jpg",1299,4999,3700
Printed Kurta Set,https://myntr.it/w0N5LOG,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/10/pNeYrNfC_df98a275bc5f40c1a0a0a95f62dd1ba3.jpg",1349,3499,2150
Printed Straight Kurta Set,https://myntr.it/u8n59cm,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/22/0Pfx6HK5_bcd8b6812ddf4dcab5d273b01fc9fc2a.jpg",971,3999,3028
Women Embroidered Kurta Set,https://myntr.it/0eJM4K2,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23873386/2023/7/13/af75a7df-c8c9-474c-abc4-3adb5432d6641689240071079-Indo-Era-Mustard-Embroidered-Straight-Kurta-Trousers-With-Du-1.jpg",1499,5599,4100
Kurta with Trousers & Dupatta,https://myntr.it/prPJfd3,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25667348/2023/10/28/1a2b2158-e393-4a29-be9b-cc6b37e72dc41698483565373KurtaSets1.jpg",4663,10599,56%
Floral Yoke Design Kurta Set,https://myntr.it/C8b2GEU,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/17/VOhS2EAQ_f3413867de7c405b90c5cc2f0114c8cc.jpg",2009,6699,70%
Floral Printed Kurta Set,https://myntr.it/myNbuB7,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/1/mLEE5VJa_22fce787a85c4c8bbd76423db499f7a3.jpg",1399,3599,2200
Floral Kurta Set,https://myntr.it/I3Kzv7X,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31808815/2024/12/9/61ef4218-c927-43fb-8b7b-b7b5bccb17521733723016466-Libas-Floral-Gotta-Patti-Kurta-with-Trouser--Dupatta-8851733-1.jpg",2399,5999,3600
Women Printed Kurta with Palazzos & Dupatta,https://myntr.it/lgnM6t6,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7319923/2024/4/11/2b6d0b13-a4fe-472d-8a54-0f462f664d671712810603804-Libas-Women-Yellow--White-Printed-Kurta-with-Palazzos--Dupat-6.jpg",1349,4699,3350
Kurta With Trousers & Dupatta,https://myntr.it/MvOhNuA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24838942/2023/9/6/16956fe0-d870-4199-bfa5-ae5931229afc1694009472792IndoEraPinkEmbroideredA-LineKurtaTrousersWithDupattaSet1.jpg",1799,6999,5200
Embroidered Straight Kurti Set,https://myntr.it/r0petiG,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/19/BvVFhqij_fa1267158d794de88c25eed099866731.jpg",1199,2999,1800
Kurta with Trousers & Dupatta,https://myntr.it/5gTtgXE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22339154/2023/3/15/226a2bea-4bb4-40d7-aedf-849567a302121678867480003KurtaSets1.jpg",1199,6499,5300
Maternity Kaftan Dress,https://myntr.it/kur4gVR,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/3/R8vt8ui1_f788343754c04e2e9367652ba57113d8.jpg",719,3999,82%
Yoke Design Kurta Set,https://myntr.it/YPy3N0r,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31808808/2024/12/9/fb33c39b-2a31-4c32-9cbd-bceecc235e091733723007704-Libas-Ethnic-Motifs-Yoke-Design-Straight-Kurta-with-Trouser--1.jpg",1299,2999,1700
Women Sequinned Kurta Set,https://myntr.it/ou7q3ru,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/6/uzGyBfLN_9095b268799a493e95e14ab6562a230a.jpg",1249,3199,1950
Embroidered  Kurta Sets,https://myntr.it/Yg8f0tC,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/2/QLeg5dKp_b78e3ad46c334cde94c531321e9bdc8d.jpg",1349,4999,73%
Floral Yoke Design Kurta Set,https://myntr.it/2HrbsLt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32376287/2025/1/30/a2d6a014-3ada-4a51-9fce-0359fd91b0a91738219182804-Libas-Green-Floral-Yoke-Design-Scoop-Neck-Sequinned-Straight-1.jpg",1449,3999,2550
Women Floral Printed Anarkali Kurta,https://myntr.it/HerZJFo,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29096468/2024/4/22/3119e1e5-2faa-460d-8314-fe915334f2621713760148920AnoukWomenFloralKeyholeNeckFlaredSleevesThreadWorkFloralKurt7.jpg",989,3299,70%
Embroidered Kurta Set& Dupatta,https://myntr.it/a8mVw1c,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32461361/2025/2/6/34d6e7d1-90b1-41b1-96fe-902b73cf1e4f1738823609422-Indo-Era-Pink-Embroidered-Straight-Kurta-Trousers-With-Dupat-1.jpg",1899,8999,7100
Floral Printed Kurta Sets,https://myntr.it/XF3q4xe,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32298247/2025/1/15/2bed45b3-f9f2-408d-8998-04f905155fb01736936760484-Libas-Women-Floral-Printed-Regular-Thread-Work-Kurta-with-Tr-1.jpg",1599,4299,2700
Women Printed Kurta with Trousers With Dupatta,https://myntr.it/MNQexqE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32817884/2025/2/24/22474943-5430-4c36-8f81-ce57e49397831740401069197-Anouk-Women-Floral-Printed-Regular-Pure-Cotton-Kurta-with-Tr-1.jpg",1189,3399,65%
Women Printed Kurta with Trousers With Dupatta,https://myntr.it/eINTgnO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/6/D1J5TsFJ_fae523d58fab4e16857fbe17021ad6b4.jpg",1299,4999,3700
Embroidered Kurta Set,https://myntr.it/To3TXxn,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31808796/2024/12/9/2fddab9a-ad95-4020-b79c-6092c3662e9c1733728173914-Libas-Floral-Embroidered-Sequinned-Kurta-with-Trouser--Dupat-1.jpg",1399,3299,1900
Women Embroidered Kurta with Palazzos,https://myntr.it/vZsB8NY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32973596/2025/3/20/1d12abf5-fa58-466a-b88d-84787cd2aeeb1742473946380-Indo-Era-Women-Floral-Embroidered-Regular-Thread-Work-Pure-C-2.jpg",1499,3999,2500
Women Pure Cotton Kurta Sets,https://myntr.it/tE5wzbZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/8/GEZEPa5e_26439bf9332849e3aeefcb477942a149.jpg",1399,3599,2200
