product name,url,image url,price,mrp,discount
"Embellished Semi Stitched Lehenga Choli","https://www.flipkart.com/trijal-fab-embellished-semi-stitched-lehenga-choli/p/itm48527100a5280?pid=LCHH9RWMTVU96GHP&lid=LSTLCHH9RWMTVU96GHPPJFZWK&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_11&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M3e7nahV55Pyeg-oRoYltuKlRrOIyk-SG5sOzrsP0suJA%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/e/e/p/free-full-sleeve-renuka-kf-kedar-fab-original-imah9rwgcg6tajvf.jpeg?q=70","998","4599","78%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/jogmaya-fashion-embroidered-semi-stitched-lehenga-choli/p/itm13e17782bf586?pid=LCHHCYJDS5HVFATC&lid=LSTLCHHCYJDS5HVFATCRRW87Q&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_12&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M0QZ_oTXlY6numJUDauu68MxLEafOYk7Mm1NqulyC74eA%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/4/z/j/free-full-sleeve-128-turquoise-jf50196-jogmaya-fashion-original-imahcz5kh5umf5ed.jpeg?q=70","2489","8299","70%"
"Embellished Semi Stitched Lehenga Choli","https://www.flipkart.com/trijal-fab-embellished-semi-stitched-lehenga-choli/p/itmcd29d1757e01c?pid=LCHH9RXF6BJH7ZMX&lid=LSTLCHH9RXF6BJH7ZMXJJVDPG&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&spotlightTagId=default_BestsellerId_clo%2Fhlg%2Fwrp&srno=b_1_13&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH9RXF6BJH7ZMX.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/r/u/z/free-full-sleeve-renuka-tf-trijal-fab-original-imah9rxfapmztnsg.jpeg?q=70","959","4599","79%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/divastri-embroidered-semi-stitched-lehenga-choli/p/itmcf4b6e4fb772f?pid=LCHH8PYFGHPZ29MF&lid=LSTLCHH8PYFGHPZ29MFCBLMZF&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_14&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH8PYFGHPZ29MF.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/z/5/6/free-full-sleeve-simple-lehenga-for-girls-women-koti-blouse-original-imahcgenmzecuhhx.jpeg?q=70","480","3189","84%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/kv-fashion-printed-semi-stitched-lehenga-choli/p/itmee3415a1e1f25?pid=LCHHDZSTPYHUZA42&lid=LSTLCHHDZSTPYHUZA42IIOLGV&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_15&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHHDZSTPYHUZA42.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/z/f/m/free-na-hathi-lh-apnisha-original-imahdnuadxxx4vtm.jpeg?q=70","1121","2499","55%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/divastri-embroidered-semi-stitched-lehenga-choli/p/itmd77707199ef1c?pid=LCHH4EAJZ45YCNSN&lid=LSTLCHH4EAJZ45YCNSNIFGC5I&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_16&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH4EAJZ45YCNSN.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/o/d/h/free-full-sleeve-lehenga-lehenga-for-women-lehenga-choli-net-original-imahyzfwzfp6mcqn.jpeg?q=70","498","3299","84%"
"Paisley Semi Stitched Lehenga Choli","https://www.flipkart.com/krishu-ethnics-paisley-semi-stitched-lehenga-choli/p/itmc1f3252fbe80f?pid=LCHHDK8ZY9ZQ6NGA&lid=LSTLCHHDK8ZY9ZQ6NGAFLKEMU&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_17&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M17-_utZGDh9ZF1eI1ZUL2e4Wb2ECPB_3SEIUEbAmGwHg%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/q/q/j/free-short-sleeve-1219-mhl-nexusforcehub-original-imaha2xk87fnejzv.jpeg?q=70","990","2999","66%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/jogmaya-fashion-embroidered-semi-stitched-lehenga-choli/p/itm52b44216dd8bb?pid=LCHHCYJCZYFTNQMZ&lid=LSTLCHHCYJCZYFTNQMZ0NCOHZ&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_18&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M0mz8yfnIw9lrbvkVgGY4aA1IL4Ng43IuFYomEXVulTmw%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/a/d/0/free-full-sleeve-128-rama-jf50195-jogmaya-fashion-original-imahcz5kq5ntud8x.jpeg?q=70","2489","8299","70%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/cute-fellow-embroidered-semi-stitched-lehenga-choli/p/itm66011ecfbea66?pid=LCHH9PJWZF7CWVF6&lid=LSTLCHH9PJWZF7CWVF6LX4WSO&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_19&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH9PJWZF7CWVF6.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-lehenga-choli/d/1/n/free-full-sleeve-semi-stitched-44-wedding-best-lehenga-designer-original-imah76f9hfxdz2v7.jpeg?q=70","498","3399","85%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/mahi-creations-printed-semi-stitched-lehenga-choli/p/itmbad57a1419f8f?pid=LCHHE386HDKJTN9F&lid=LSTLCHHE386HDKJTN9FLWVX7K&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_20&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHHE386HDKJTN9F.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/v/z/g/free-3-4-sleeve-embellished-floral-print-self-design-semi-original-imahdytmggssensy.jpeg?q=70","799","2999","73%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/komal-embroidered-semi-stitched-lehenga-choli/p/itm17412589bf7d5?pid=LCHH5YRJD2DMC9YC&lid=LSTLCHH5YRJD2DMC9YCY9JIYU&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_21&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M0LX-_iFEJpr4PGmnHbnkNt3nSoGUZejs74oN5s7NJDcA%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/w/r/x/free-3-4-sleeve-lehenga-lehenga-for-women-lehenga-choli-lehenga-original-imagpa4yzwekdfeb.jpeg?q=70","500","3299","84%"
"Embellished Semi Stitched Lehenga Choli","https://www.flipkart.com/fabcartz-embellished-semi-stitched-lehenga-choli/p/itmfa1408abeffb7?pid=LCHGGVYJUSKZFKGF&lid=LSTLCHGGVYJUSKZFKGFBA39EB&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_22&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M0rHPk6PX7x_-N5y1qNZEvbNsypUxJGjobipsECEW7BTw%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/j/o/v/free-full-sleeve-women-lehenga-choli-rani-03-e-mart-original-imahyq6tr7vxyjuz.jpeg?q=70","648","2999","78%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/shree-creation-embroidered-semi-stitched-lehenga-choli/p/itm37f51400e799c?pid=LCHH79WFZZWUZAHQ&lid=LSTLCHH79WFZZWUZAHQZZMMEK&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_23&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH79WFZZWUZAHQ.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/d/6/v/free-half-sleeve-rk4039-tajmahal-babypink-unstitch-mr-y-original-imah79v69fqqapt9.jpeg?q=70","974","2999","67%"
"Embellished Stitched Lehenga & Crop Top","https://www.flipkart.com/nilormy-embellished-stitched-lehenga-crop-top/p/itma11489d94b129?pid=LCHH9XFF5QQDE8EY&lid=LSTLCHH9XFF5QQDE8EYTPRAMX&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_24&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH9XFF5QQDE8EY.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/4/w/r/xl-sleeveless-lg-001-pink-nilormy-original-imahcmwvnt2kpjra.jpeg?q=70","1669","5999","72%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/divastri-embroidered-semi-stitched-lehenga-choli/p/itmd6b7acba6f210?pid=LCHH4EAFFJANPDND&lid=LSTLCHH4EAFFJANPDNDTMBFWR&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_25&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M2MDOtl6dyPlB2N0I7awjhZTDAmOEeFxTUDyC32mcorZiqhaHrzSI4OjvZa1DRoeKc%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/k/d/v/free-3-4-sleeve-lehenga-lehenga-for-women-lehenga-choli-lehenga-original-imagpa5ktzqdkgbh.jpeg?q=70","495","3299","84%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/pal-enterprise-printed-semi-stitched-lehenga-choli/p/itm5716d5390ad5f?pid=LCHH83Q3VQHKUTYK&lid=LSTLCHH83Q3VQHKUTYK2QUA25&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_26&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH83Q3VQHKUTYK.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/f/7/s/free-half-sleeve-kalamkari-purple-pal-enterprise-original-imah83q3rzwdzznf.jpeg?q=70","922","2999","69%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/omstar-fashion-embroidered-semi-stitched-lehenga-choli/p/itm72133c9492769?pid=LCHHDG7CJAPUNCEZ&lid=LSTLCHHDG7CJAPUNCEZ2ZD0WO&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_27&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M0xPIBT6uvqRQQJHxmwQRSdhmXplYvuT5injUmDKakQ6g%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/a/g/d/free-full-sleeve-engal-sitara-omstar-fashion-original-imahdh6hyw7xgsra.jpeg?q=70","799","1999","60%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/jogmaya-fashion-embroidered-semi-stitched-lehenga-choli/p/itm418979442597b?pid=LCHHCYJCUBFQ5Y8T&lid=LSTLCHHCYJCUBFQ5Y8T1HVP17&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_28&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M3ujL-Ne5MZzBoXkSDzInSp99GMBd8k5AXHlOyiVbFuqw%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/e/7/0/free-full-sleeve-128-rani-jf50198-jogmaya-fashion-original-imahcz5phtrgsqqb.jpeg?q=70","2489","8299","70%"
"Solid Semi Stitched Lehenga Choli","https://www.flipkart.com/pavitraa-sarees-solid-semi-stitched-lehenga-choli/p/itme759ffd30b361?pid=LCHGYUJGBJHMWWUV&lid=LSTLCHGYUJGBJHMWWUVQGEMMI&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&spotlightTagId=default_FkPickId_clo%2Fhlg%2Fwrp&srno=b_1_29&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHGYUJGBJHMWWUV.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/p/w/2/free-na-ariya-f1-pavitraa-sarees-original-imah28z63prfhpff.jpeg?q=70","720","3899","81%"
"Self Design Semi Stitched Lehenga Choli","https://www.flipkart.com/sarathybiz-self-design-semi-stitched-lehenga-choli/p/itm0c2fc60f9a0fb?pid=LCHHCWAWARHXFPFE&lid=LSTLCHHCWAWARHXFPFEAQ4AHE&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_30&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHHCWAWARHXFPFE.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/u/f/d/free-na-three-patti-maroon-sarathybiz-original-imahcwavhycyanyc.jpeg?q=70","857","3999","78%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/mahi-creations-printed-semi-stitched-lehenga-choli/p/itm4bc7c240ba2ce?pid=LCHHDFXYHZGGGKAT&lid=LSTLCHHDFXYHZGGGKATVIP3ZD&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_31&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M3RUs2tkXoBC8ZBJZjWvFACWwOXHuWHVf2OJGkGbfKEkQ%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/v/g/z/free-full-sleeve-women-s-collection-dolla-silk-lehenga-choli-original-imahdfxy4nrqgfn9.jpeg?q=70","799","1299","38%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/gorash-creation-printed-semi-stitched-lehenga-choli/p/itma3f79611d108a?pid=LCHHE38APXQK35HF&lid=LSTLCHHE38APXQK35HFCVHFEW&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_32&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M2b_QfTppPOjUBOKgdX9f2wt_-52AF_XVY2370RbQ5m_Q%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/d/5/x/free-3-4-sleeve-embellished-floral-print-self-design-semi-original-imahdytmkagvuh5p.jpeg?q=70","799","2999","73%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/reelove-factory-embroidered-semi-stitched-lehenga-choli/p/itmc7b15b767719f?pid=LCHHBBEYJCUGZKJQ&lid=LSTLCHHBBEYJCUGZKJQHPGIWS&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_33&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHHBBEYJCUGZKJQ.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/l/1/w/free-sleeveless-party-wear-georgette-lehenga-lehenga-choli-original-imahddrn9cqkhrbk.jpeg?q=70","998","3899","74%"
"Printed Semi Stitched Lehenga Choli","https://www.flipkart.com/sillygudy-printed-semi-stitched-lehenga-choli/p/itm5e831ae66313a?pid=LCHH9CCDDSQGXZCF&lid=LSTLCHH9CCDDSQGXZCFBTKRNM&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_34&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH9CCDDSQGXZCF.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/n/9/m/free-3-4-sleeve-women-s-wedding-special-floral-lehenga-choli-original-imahc7mdtjjd3yzh.jpeg?q=70","830","2999","72%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/pd-cloth-villa-embroidered-semi-stitched-lehenga-choli/p/itma6b2db63a9b4f?pid=LCHGGGUGAMTUQHGT&lid=LSTLCHGGGUGAMTUQHGT0DO15U&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_35&otracker=browse&fm=organic&iid=en_RBFASScxfGiKGYIsWeoKFKhscQyVKUR7yugoSzUb5M1GBXtRerM_s0j4ipDK2drkVa38dhc_74PyUbu1nckKug%3D%3D&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/0/f/5/free-half-sleeve-pure-viscose-velvet-lehenga-choli-pd-cloth-original-imagggtb8k7fqhpx.jpeg?q=70","1369","3099","55%"
"Embroidered Semi Stitched Lehenga Choli","https://www.flipkart.com/udbhav-export-embroidered-semi-stitched-lehenga-choli/p/itm6fb718e91465d?pid=LCHH2NYYC432DM6E&lid=LSTLCHH2NYYC432DM6E6DVSBR&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_36&otracker=browse&fm=organic&iid=4b4a2e23-8301-4764-a65a-02199ec572c2.LCHH2NYYC432DM6E.SEARCH&ppt=None&ppn=None&ssid=ae0xzgh9340000001753569197037","https://rukminim2.flixcart.com/image/612/612/xif0q/lehenga-choli/k/d/e/free-full-sleeve-lehenga-lehenga-for-women-wedding-party-lehenga-original-imah42fhyfudauqc.jpeg?q=70","500","3899","87%"
