product name,url,image url,price,mrp,discount
Women Regular Fit Embroidered Mandarin Collar Casual Shirt,https://fkrt.cc/gxNajR7,https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/i/w/n/s-t-320-j-turritopsis-original-imahdnmawxh2rurc.jpeg?q=70,448,1399,67%
Women Printed Round Neck Pure Cotton Pink T-Shirt,https://fkrt.cc/gWa6Vqz,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/m/c/8/xxl-atlas1bmauve-max-original-imagyudwavhz99xm.jpeg?q=70,349,399,12%
Casual Flared Sleeves Solid Women Black Top,https://fkrt.cc/gULE42E,https://rukminim2.flixcart.com/image/612/612/xif0q/top/x/t/1/xxl-1-v-neck-black-top-s-anamwear-original-imahec5rvjspg53z.jpeg?q=70,200,1999,89%
Women Printed Round Neck Pure Cotton White T-Shirt,https://fkrt.cc/gpUe6HL,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/7/j/x/s-california-white-hipop-original-imah5tzbzyyuyhzy.jpeg?q=70,341,1499,77%
Casual Regular Sleeves Printed Women Pink White Top,https://fkrt.cc/gCdgo0P,https://rukminim2.flixcart.com/image/612/612/xif0q/top/k/j/v/m-51aktppst-aachla-fashion-original-imagsjxujkebhvzd.jpeg?q=70,248,999,75%
Casual Regular Sleeves Solid Women Black Top,https://fkrt.cc/gPdMtLA,https://rukminim2.flixcart.com/image/612/612/xif0q/top/a/t/c/xs-1-scoop-knot-perfette-wollo-original-imah9kgfpyu5h2eu.jpeg?q=70,201,1999,89%
Casual Regular Sleeves Printed Women Multicolor Top,https://fkrt.cc/guW1BlG,https://rukminim2.flixcart.com/image/612/612/xif0q/top/0/w/9/xl-pali-wal-01-paliwalarts-original-imagx8mgs6kckkxm.jpeg?q=70,260,1599,83%
Women Boxy Fit Graphic Print Lapel Collar Casual Shirt,https://fkrt.cc/gwN7EZx,https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/r/x/k/xl-e1730-5-ekasya-original-imahckxp2ucg2c2a.jpeg?q=70,299,730,59%
Casual Regular Sleeves Striped Women Yellow Top,https://fkrt.cc/g2eM27r,https://rukminim2.flixcart.com/image/612/612/xif0q/top/q/r/e/xxl-1-33671104-corsica-original-imahe2yynrghufnt.jpeg?q=70,503,1399,64%
Women Regular Fit Self Design Button Down Collar Casual Shirt,https://fkrt.cc/gmxO0Zz,https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/w/3/2/xxl-a15064-sheetal-associates-original-imah49y26mzgsby3.jpeg?q=70,348,999,65%
Casual Puff Sleeves Solid Women Black Top,https://fkrt.cc/gUYwT45,https://rukminim2.flixcart.com/image/612/612/xif0q/top/u/9/g/l-1-st-109-sakshi-trader-original-imah3dhbwwqdgzqw.jpeg?q=70,320,999,67%
Women Printed Round Neck Cotton Blend Dark Blue T-Shirt,https://fkrt.cc/gOEuXot,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/w/a/s/l-dream-tom-os-1002-dreambe-original-imah4z83ywsfxapz.jpeg?q=70,330,1599,79%
Party Regular Sleeves Embroidered Women Multicolor Top,https://fkrt.cc/gkWhC6l,https://rukminim2.flixcart.com/image/612/612/xif0q/top/b/n/r/xxl-1-top-emb-d2-mahira-s-comfort-original-imahdr5xyymuphfm.jpeg?q=70,237,1499,84%
Formal Regular Sleeves Floral Print Women Pink Top,https://fkrt.cc/gSh7mCT,https://rukminim2.flixcart.com/image/612/612/xif0q/top/4/a/x/m-pink003-vrishabhanulali-original-imah5thdjhyagzzm.jpeg?q=70,247,1599,84%
Women Printed Round Neck Polyester Black T-Shirt,https://fkrt.cc/gGHoHAJ,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/j/h/y/m-22540042-hrx-by-hrithik-roshan-original-imahbs2awuvf7apz.jpeg?q=70,899,,
Casual Regular Sleeves Self Design Women Brown Top,https://fkrt.cc/guI1ocN,https://rukminim2.flixcart.com/image/612/612/xif0q/top/g/j/t/xxl-llo1-sonic-fashion-original-imah5sugdudaecxq.jpeg?q=70,169,805,79%
Women Regular Fit Solid Casual Shirt,https://fkrt.cc/g4lR882,https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/o/3/g/l-4898-901-funday-fashion-original-imagntyasjyghwha.jpeg?q=70,317,999,68%
Pack of 2 Casual Sleeveless Solid Women Black White Top,https://fkrt.cc/gdJgUwp,https://rukminim2.flixcart.com/image/612/612/xif0q/top/o/9/k/xxs-sando-e-pinovo-original-imagzwfvmg4uqvau.jpeg?q=70,215,799,73%
Casual Regular Sleeves Self Design Women Green Top,https://fkrt.cc/gKIYFtA,https://rukminim2.flixcart.com/image/612/612/xif0q/top/b/o/b/xl-1-mariah1bdark-green-max-original-imagyug9ccjtsz3d.jpeg?q=70,269,299,10%
