product name,url,image url
Floral Print Bollywood Silk Blend Saree,https://www.flipkart.com/panzora-floral-print-bollywood-silk-blend-saree/p/itm17f1c9dc963df?pid=SARHDPXGCJQTFD2Z&lid=LSTSARHDPXGCJQTFD2Z84PA5D&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_20&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARHDPXGCJQTFD2Z.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/c/v/m/free-2939ps6-ts-tasrika-unstitched-original-imahdpwfftyrst8v.jpeg?q=70
Printed Bollywood Linen Saree,https://www.flipkart.com/samah-printed-bollywood-linen-saree/p/itmf2eaa91b650cc?pid=SARHA8BTQ4FFZ3FZ&lid=LSTSARHA8BTQ4FFZ3FZXH3SU8&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_21&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FXZRNtm9HOY8ARAkuPeWEMre9hSkVYkC647Pt0LmsRYWfcUmN_6PwCReg_VTM4VLxo%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/y/h/c/free-4262s109-samah-unstitched-original-imaha8bsgnd6mkbz.jpeg?q=70
"Printed Bollywood Cotton Linen, Art Silk Saree",https://www.flipkart.com/avantika-fashion-printed-bollywood-cotton-linen-art-silk-saree/p/itme380eb0a0ebe5?pid=SARHDGFHZHQPTVTN&lid=LSTSARHDGFHZHQPTVTND7MTEB&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_22&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FUH0iCnRxSwDLR2joAsOlTMacPVmPaQhRqs__SVKlHM1g%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/b/x/y/free-banarasi-avantika-fashion-unstitched-original-imahdgfhsa5n2ehh.jpeg?q=70
Printed Daily Wear Georgette Saree,https://www.flipkart.com/nerta-boutique-printed-daily-wear-georgette-saree/p/itmcc2a63bd1ed52?pid=SARGJZRGWJHJQHDB&lid=LSTSARGJZRGWJHJQHDB2LMCGZ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_23&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGJZRGWJHJQHDB.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/p/c/free-jambu-nerta-boutique-unstitched-original-imahdzy2psdppzzj.jpeg?q=70
"Embroidered, Embellished Bollywood Net Saree",https://www.flipkart.com/skyflock-embroidered-embellished-bollywood-net-saree/p/itm2ec75c7ac52f9?pid=SARGFQNXFRRSGBUQ&lid=LSTSARGFQNXFRRSGBUQWZT1EW&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_24&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGFQNXFRRSGBUQ.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/k/o/o/free-ds-020-red-skyflock-unstitched-original-imahyut9btphtvur.jpeg?q=70
"Printed Bollywood Cotton Linen, Art Silk Saree",https://www.flipkart.com/avantika-fashion-printed-bollywood-cotton-linen-art-silk-saree/p/itm06a28ca105d02?pid=SARHDGFHHJ7NZBYH&lid=LSTSARHDGFHHJ7NZBYH7PUWPC&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_25&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FVP4j3L3bs6tp5VCuB57E0B-MYbRrITUNOZznVhC8vPAw%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/u/u/e/free-banarasi-avantika-fashion-unstitched-original-imahdgfhs4gukfeg.jpeg?q=70
Printed Leheria Georgette Saree,https://www.flipkart.com/sakha-designer-printed-leheria-georgette-saree/p/itmf886703c78db3?pid=SARGWTGMRN95BGZJ&lid=LSTSARGWTGMRN95BGZJSQYSSO&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_26&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGWTGMRN95BGZJ.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/s/x/s/free-rainbow-white-256flip-house-of-common-unstitched-original-imahb2hvndvgwezt.jpeg?q=70
Woven Banarasi Pure Silk Saree,https://www.flipkart.com/suntex-woven-banarasi-pure-silk-saree/p/itm2ac89bf1a5f1c?pid=SARHDFFKGW8YHAXV&lid=LSTSARHDFFKGW8YHAXVEQ4A5Q&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_27&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FXjv9yfNiGypRVGn7lxcFcyRs8st09Hx0AdSdPB9Liq6Q%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/t/i/free-nm-repier-7-saadhvi-unstitched-original-imahdh6jsfzy5wnk.jpeg?q=70
Woven Banarasi Pure Silk Saree,https://www.flipkart.com/suntex-woven-banarasi-pure-silk-saree/p/itm3364e2a72bcab?pid=SARHDFFKQRERTK7G&lid=LSTSARHDFFKQRERTK7G72OGPN&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_28&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FW5BSvl12eTBBbnkclcRwhE0XjQyBgG_ebHJV1ssGC0HA%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/y/2/g/free-nm-repier-7-vkaran-unstitched-original-imahdykzqbstzzzz.jpeg?q=70
Embellished Bollywood Lycra Blend Saree,https://www.flipkart.com/houseofcommon-embellished-bollywood-lycra-blend-saree/p/itmf55b9f7873487?pid=SARH4YJCJFHEWPWC&lid=LSTSARH4YJCJFHEWPWCYIKF9O&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_29&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARH4YJCJFHEWPWC.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/s/i/r/free-ff-tarag-pathan-gajari-miracletex-unstitched-original-imah4zm94r8z4kej.jpeg?q=70
