product name,url,image url,price,mrp,discount,brand
Floral Printed Kurta Set,https://myntr.it/1gbH6no,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/FEBRUARY/1/mLEE5VJa_22fce787a85c4c8bbd76423db499f7a3.jpg,1399,3599,2200,Myntra
Floral Kurta Set,https://myntr.it/UiPkA7v,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/31808815/2024/12/9/61ef4218-c927-43fb-8b7b-b7b5bccb17521733723016466-Libas-Floral-Gotta-Patti-Kurta-with-Trouser--Dupatta-8851733-1.jpg,2399,5999,3600,Myntra
Women Printed Kurta with Palazzos & Dupatta,https://myntr.it/i7pfBxG,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/7319923/2024/4/11/2b6d0b13-a4fe-472d-8a54-0f462f664d671712810603804-Libas-Women-Yellow--White-Printed-Kurta-with-Palazzos--Dupat-6.jpg,1349,4699,3350,Myntra
Kurta With Trousers & Dupatta,https://myntr.it/weL5LOV,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24838942/2023/9/6/16956fe0-d870-4199-bfa5-ae5931229afc1694009472792IndoEraPinkEmbroideredA-LineKurtaTrousersWithDupattaSet1.jpg,1799,6999,5200,Myntra
Embroidered Straight Kurti Set,https://myntr.it/gZwiibF,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2024/SEPTEMBER/19/BvVFhqij_fa1267158d794de88c25eed099866731.jpg,1199,2999,1800,Myntra
Kurta with Trousers & Dupatta,https://myntr.it/0jHZ6xQ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/22339154/2023/3/15/226a2bea-4bb4-40d7-aedf-849567a302121678867480003KurtaSets1.jpg,1199,6499,5300,Myntra
Maternity Kaftan Dress,https://myntr.it/6qpyxTk,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2024/SEPTEMBER/3/R8vt8ui1_f788343754c04e2e9367652ba57113d8.jpg,719,3999,82%,Myntra
Yoke Design Kurta Set,https://myntr.it/NSsq1OL,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/31808808/2024/12/9/fb33c39b-2a31-4c32-9cbd-bceecc235e091733723007704-Libas-Ethnic-Motifs-Yoke-Design-Straight-Kurta-with-Trouser--1.jpg,1299,2999,1700,Myntra
Women Sequinned Kurta Set,https://myntr.it/HJuK8H5,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JUNE/6/uzGyBfLN_9095b268799a493e95e14ab6562a230a.jpg,1249,3199,1950,Myntra
Embroidered  Kurta Sets,https://myntr.it/JIvY92h,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2024/AUGUST/2/QLeg5dKp_b78e3ad46c334cde94c531321e9bdc8d.jpg,1349,4999,73%,Myntra
Floral Yoke Design Kurta Set,https://myntr.it/kYGY7tv,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32376287/2025/1/30/a2d6a014-3ada-4a51-9fce-0359fd91b0a91738219182804-Libas-Green-Floral-Yoke-Design-Scoop-Neck-Sequinned-Straight-1.jpg,1449,3999,2550,Myntra
Women Floral Printed Anarkali Kurta,https://myntr.it/5m6Q33F,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/29096468/2024/4/22/3119e1e5-2faa-460d-8314-fe915334f2621713760148920AnoukWomenFloralKeyholeNeckFlaredSleevesThreadWorkFloralKurt7.jpg,989,3299,70%,Myntra
Embroidered Kurta Set& Dupatta,https://myntr.it/4Bb91Xn,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32461361/2025/2/6/34d6e7d1-90b1-41b1-96fe-902b73cf1e4f1738823609422-Indo-Era-Pink-Embroidered-Straight-Kurta-Trousers-With-Dupat-1.jpg,1899,8999,7100,Myntra
Floral Printed Kurta Sets,https://myntr.it/7UrO9Qb,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32298247/2025/1/15/2bed45b3-f9f2-408d-8998-04f905155fb01736936760484-Libas-Women-Floral-Printed-Regular-Thread-Work-Kurta-with-Tr-1.jpg,1599,4299,2700,Myntra
Women Printed Kurta with Trousers With Dupatta,https://myntr.it/QFqBwxP,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32817884/2025/2/24/22474943-5430-4c36-8f81-ce57e49397831740401069197-Anouk-Women-Floral-Printed-Regular-Pure-Cotton-Kurta-with-Tr-1.jpg,1189,3399,65%,Myntra
Women Printed Kurta with Trousers With Dupatta,https://myntr.it/XvNRZH3,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MARCH/6/D1J5TsFJ_fae523d58fab4e16857fbe17021ad6b4.jpg,1299,4999,3700,Myntra
Embroidered Kurta Set,https://myntr.it/bI6kqI3,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/31808796/2024/12/9/2fddab9a-ad95-4020-b79c-6092c3662e9c1733728173914-Libas-Floral-Embroidered-Sequinned-Kurta-with-Trouser--Dupat-1.jpg,1399,3299,1900,Myntra
Women Embroidered Kurta with Palazzos,https://myntr.it/d9J590K,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32973596/2025/3/20/1d12abf5-fa58-466a-b88d-84787cd2aeeb1742473946380-Indo-Era-Women-Floral-Embroidered-Regular-Thread-Work-Pure-C-2.jpg,1499,3999,2500,Myntra
Women Pure Cotton Kurta Sets,https://myntr.it/R1x9fvj,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/8/GEZEPa5e_26439bf9332849e3aeefcb477942a149.jpg,1399,3599,2200,Myntra
EVA Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/abiUffu,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/r/d/m/s-eva-tvasmi-original-imagvtrzfxs24hah.jpeg?q=70,1175,3999,70%,Flipkart
VT-MIA-white-xl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/f5RM9LC,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/v/l/a/m-embrodairy-kurta-set-for-human-satamar-creation-original-imahb82utqzpb4ug.jpeg?q=70,1236,2456,49%,Flipkart
Girls Festive & Party Kurta Pyjama & Dupatta Set,https://fktr.in/Et7auLy,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/j/x/m/10-11-years-pakistani-mehrajdresses-original-imah9b47vhp83rez.jpeg?q=70,378,999,62%,Flipkart
VT-NIRVA_yellow-xl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/soq8Ra8,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-salwar-kurta-dupatta/3/z/v/xxl-embrodairy-kurta-set-for-human-satamar-creation-original-imahbqq8yayqhaug.jpeg?q=70,1287,2590,50%,Flipkart
VT-BLACK_BERRY-xxl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/CpWYfLL,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/3/k/g/l-3004202501-glam-india-original-imahbppugk3hk6ud.jpeg?q=70,1267,2566,50%,Flipkart
VT-NORA_YELLOW-xl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/v4Mml4y,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/p/f/q/xl-di-nora-mustard-kiwa-studio-original-imah9bffy5ztgvbg.jpeg?q=70,1203,2534,52%,Flipkart
Pallavi xxl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/m2yfvaa,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-ethnic-set/b/l/m/m-pallavi-cotton-kurta-set-x-glam-original-imah4c7qpf7vsek2.jpeg?q=70,1276,3999,68%,Flipkart
Pallavi s Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/q9tHYA6,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-ethnic-set/b/l/m/m-pallavi-cotton-kurta-set-x-glam-original-imah4c7qpf7vsek2.jpeg?q=70,1276,3999,68%,Flipkart
SOFIA rama s Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/kdbKK33,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/9/c/n/xxl-sofia-women-embroidered-printed-kurta-set-x-glam-original-imah4zg8fbwdzzzt.jpeg?q=70,1570,3999,60%,Flipkart
VI-SAMEERA-WINE_xl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/iQ0vcj1,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/0/1/v/m-sameera-tasme-original-imah48uatahbwmtz.jpeg?q=70,1297,2876,54%,Flipkart
VIDYA xxl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/6y0lXr5,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-salwar-kurta-dupatta/8/h/t/s-vidhya-sareekart-original-imagwacrxuhd2suh.jpeg?q=70,1570,3999,60%,Flipkart
SOFIA l Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/2Z9HnX9,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/p/g/g/m-sofia-women-embroidered-printed-kurta-set-x-glam-original-imah4zg8p27ab382.jpeg?q=70,1570,3999,60%,Flipkart
VT-NIRVA_yellow-xxl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/cwT8OLQ,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-salwar-kurta-dupatta/3/z/v/xxl-embrodairy-kurta-set-for-human-satamar-creation-original-imahbqq8yayqhaug.jpeg?q=70,1287,2590,50%,Flipkart
Girls Festive & Party Wedding Casual Formal Kurta Pyjama & Dupatta Set,https://fktr.in/v03kuEk,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/b/2/w/8-9-years-salwar-suit-barkatdesigningplanet-original-imahd652qta8tfhb.jpeg?q=70,489,1499,67%,Flipkart
SOFIA xl Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/UCW90qf,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/p/g/g/m-sofia-women-embroidered-printed-kurta-set-x-glam-original-imah4zg8p27ab382.jpeg?q=70,1570,3999,60%,Flipkart
SOFIA s Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/rGOv2Nz,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/p/g/g/m-sofia-women-embroidered-printed-kurta-set-x-glam-original-imah4zg8p27ab382.jpeg?q=70,1570,3999,60%,Flipkart
VIDYA m Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/0tAY1Ej,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-salwar-kurta-dupatta/8/h/t/s-vidhya-sareekart-original-imagwacrxuhd2suh.jpeg?q=70,1570,3999,60%,Flipkart
SOFIA m Self Design Kurta Trouser/Pant & Dupatta Set,https://fktr.in/Ju3K8wo,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/p/g/g/m-sofia-women-embroidered-printed-kurta-set-x-glam-original-imah4zg8p27ab382.jpeg?q=70,1570,3999,60%,Flipkart
ANJANI MAROON XL Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/bPwv8kA,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/e/5/7/xxl-anjani-women-embroidered-kurta-set-with-dupatta-x-glam-original-imah7hu6amvszfhv.jpeg?q=70,1498,2999,50%,Flipkart
Boys Festive & Party Formal Wedding Shirt Waistcoat and Pant Set,https://fktr.in/Qj70D9p,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/r/n/h/1-2-years-black-p-paryushnam-original-imah9zfmahjhhtth.jpeg?q=70,498,1999,75%,Flipkart
VI-RUBY-MINT GREEN_xl Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/816QqdW,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/m/4/n/xxl-pista-dokhona-original-imah8pyg7ffstcdd.jpeg?q=70,1320,2876,54%,Flipkart
LEELA mnm Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/dW1ym1S,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/n/j/s/l-leela-svd-jnnatfashion-original-imahbm8nacefbz4x.jpeg?q=70,1262,3999,68%,Flipkart
VAANI l Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/Z9b4Id2,https://rukminim2.flixcart.com/image/612/612/xif0q/kurta/g/m/d/l-mauve-shreeji-fashionn-original-imahyf538ce3s7vg.jpeg?q=70,1175,3999,70%,Flipkart
SHREE l Embellished Kurta Trouser/Pant & Dupatta Set,https://fktr.in/Hzcap7C,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-ethnic-set/a/n/w/xxl-shree-cotton-kurta-set-x-glam-original-imah4efnh8ygge7k.jpeg?q=70,1115,3999,72%,Flipkart
VT-MUSKAN-BLUE-m Embroidered Kurta Trouser/Pant & Dupatta Set,https://fktr.in/sMa5xXA,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/o/v/n/xl-di-muskan-teal-kiwastudio-original-imahaduvmgj4t2kp.jpeg?q=70,1172,2467,52%,Flipkart
