product name,url,image url,price,mrp,discount
Women Viscose Rayon Kurta Pant Dupatta Set,https://fkrt.cc/gh2GjgB,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/x/4/w/xs-f07-emb-3-pc-set-fabitude-original-imahyq3xrhg43fgt.jpeg?q=70,479,1599,70%
Women Cotton Blend Kurta Pant Set,https://fkrt.cc/gZMjRkc,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/0/r/l/m-dolly-avsar-trendz-original-imaheb2jgsfmgrpm.jpeg?q=70,500,1999,74%
Women Viscose Rayon Kurta Pant Set,https://fkrt.cc/g2nMWvF,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/k/n/z/xxl-bkm-1069-xxl-mamatva-original-imahdwjmmvkcj3hz.jpeg?q=70,691,3999,82%
Women Viscose Rayon Kurta Pant Set,https://fkrt.cc/gnN3MaJ,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/s/1/t/xl-cords-01-a2-nermosa-original-imah4azz8crzy53j.jpeg?q=70,,,
Women Viscose Rayon Ethnic Top Pant Set,https://fkrt.cc/g4GNMEJ,https://rukminim2.flixcart.com/image/612/612/xif0q/apparel-set/j/m/f/xs-pw557-co-ords-purshottam-wala-original-imahfkd6g7tszgks.jpeg?q=70,,,
Women Georgette Ethnic Top Pant Set,https://fkrt.cc/gnXxMx1,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/1/k/x/s-presenting-all-new-designer-a-top-floral-print-top-for-women-original-imagyh7thqnyzkhb.jpeg?q=70,476,2500,80%
Women Cotton Rayon Kurta Palazzo Set,https://fkrt.cc/gdduQvV,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/c/v/q/s-pink-floral-dholiwal-fashion-original-imah98vzwegfu6dz.jpeg?q=70,448,1999,77%
Women Viscose Rayon Kurta Sharara Set,https://fkrt.cc/gPC8D5w,https://rukminim2.flixcart.com/image/612/612/kw104nk0/ethnic-set/7/r/x/xl-bhawana-t-orange-ks-59-bhawana-textiles-original-imag8sqhd9vc78ec.jpeg?q=70,,,
Women Pure Cotton Kurta Pant Dupatta Set,https://fkrt.cc/gC5R4Sb,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/n/m/i/xl-ppcd0121-shinebin-original-imah6qpt34cfhxmd.jpeg?q=70,697,2499,72%
Women Cotton Rayon Kurta Pant Set,https://fkrt.cc/g4bzLTi,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/b/u/s/xl-nk195-dityaa-original-imahyf9chsmyu3vr.jpeg?q=70,425,1999,78%
Women Viscose Rayon Kurta Pant Dupatta Set,https://fkrt.cc/g8pSseX,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/2/l/b/s-div-es-7511-divastri-original-imahbdhzegndzgwt.jpeg?q=70,715,6999,89%
Women Viscose Rayon Kurta Palazzo Set,https://fkrt.cc/gMb3FZm,https://rukminim2.flixcart.com/image/612/612/kwqq1zk0/ethnic-set/t/o/4/m-wh-mhroon-kpset-czub-original-imag9cnt8zrfve9s.jpeg?q=70,650,1899,65%
Women Cotton Blend Kurta Palazzo Set,https://fkrt.cc/gMNkHv8,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/o/v/s/xxl-bt45-comfort-red-youthnic-original-imahc5ef7yj6z6qb.jpeg?q=70,638,2596,75%
Women Viscose Rayon Ethnic Top Pant Set,https://fkrt.cc/gDgGyee,https://rukminim2.flixcart.com/image/612/612/xif0q/apparel-set/n/0/m/m-mt560-co-ords-metronaut-original-imahfkfpxrujanhn.jpeg?q=70,,,
Women Georgette Ethnic Top Dupatta Set,https://fkrt.cc/gTtXaRL,https://rukminim2.flixcart.com/image/612/612/xif0q/ethnic-set/0/o/l/m-traditional-elegance-with-modern-style-jay-meldi-fashion-hub-original-imagwyqmk9gkhayr.jpeg?q=70,684,2999,77%
