product name,url,image url
Women Solid Polo Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/dollar-solid-women-polo-neck-black-t-shirt/p/itm5c04d83835f48?pid=TSHH3WTFZDHMXH5R&lid=LSTTSHH3WTFZDHMXH5RUK6CQP&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_11&otracker=browse&fm=organic&iid=en_bqNBgaV2oSUa-MzVtoy7UVF85TKVY5L8JbrZQ4EtKieiyar9vbh7Bd5G_VN5WFsLSvXaFD8HLnfqeauUuIHfsg%3D%3D&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/l/x/d/-original-imah77nhhfy9zzad.jpeg?q=70
Boyfriend Oversized Women Solid Round Neck Pure Cotton Blue T-Shirt,https://www.flipkart.com/juneberry-solid-women-round-neck-blue-t-shirt/p/itmc8bebaa45ccf5?pid=TSHHFKYQAFGK4HAV&lid=LSTTSHHFKYQAFGK4HAVEQQQNY&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_12&otracker=browse&fm=organic&iid=en_bqNBgaV2oSUa-MzVtoy7UVF85TKVY5L8JbrZQ4EtKiceDxS4NNS3fAynTnxuvTNXitN4iv35fpYr_tXj7Rv7YA%3D%3D&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/m/3/q/s-jts0324pl39-juneberry-original-imahfkyqgzcf2ymg.jpeg?q=70
Women Regular Fit Self Design Button Down Collar Casual Shirt,https://www.flipkart.com/sheetal-associates-women-self-design-casual-pink-shirt/p/itm4d4f633f9e00a?pid=SHTH49Y2MP8QN4XU&lid=LSTSHTH49Y2MP8QN4XURXPEDV&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_13&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.SHTH49Y2MP8QN4XU.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/w/3/2/xxl-a15064-sheetal-associates-original-imah49y26mzgsby3.jpeg?q=70
Party Regular Sleeves Embroidered Women Multicolor Top,https://www.flipkart.com/mahira-s-comfort-party-embroidered-women-multicolor-top/p/itma21f68a7fe582?pid=TOPH43DWGGSGNPA3&lid=LSTTOPH43DWGGSGNPA3KN8UWZ&marketplace=FLIPKART&store=clo%2Fash&spotlightTagId=default_BestsellerId_clo%2Fash&srno=b_1_14&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.TOPH43DWGGSGNPA3.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/top/b/n/r/xxl-1-top-emb-d2-mahira-s-comfort-original-imahdr5xyymuphfm.jpeg?q=70
Pack of 2 Women Printed Round Neck Pure Cotton Multicolor T-Shirt,https://www.flipkart.com/dreambe-printed-women-round-neck-multicolor-t-shirt/p/itmebc3485415047?pid=TSHHCTRYNNAJVFWB&lid=LSTTSHHCTRYNNAJVFWBYH61PA&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_15&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.TSHHCTRYNNAJVFWB.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/g/k/x/s-disny-2-915-561-dreambe-original-imahctrynsrsgwwq.jpeg?q=70
Casual Regular Sleeves Self Design Women Brown Top,https://www.flipkart.com/sonic-fashion-casual-self-design-women-brown-top/p/itm0c6fe6623dcc7?pid=TOPGKN92RPTCRGEU&lid=LSTTOPGKN92RPTCRGEUGI9YO9&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_16&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.TOPGKN92RPTCRGEU.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/top/g/j/t/xxl-llo1-sonic-fashion-original-imah5sugdudaecxq.jpeg?q=70
Pack of 2 Women Colorblock Round Neck Polyester Multicolor T-Shirt,https://www.flipkart.com/white-moon-colorblock-women-round-neck-multicolor-t-shirt/p/itm9af7edcc369e3?pid=TSHGRABXUZNV9ZR7&lid=LSTTSHGRABXUZNV9ZR79OKG5V&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_17&otracker=browse&fm=organic&iid=en_bqNBgaV2oSUa-MzVtoy7UVF85TKVY5L8JbrZQ4EtKiem5tsrWxYhVE3siRP8mdwb3mZ9BY1AZE0hDONXyl6S5A%3D%3D&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/z/t/3/xxl-wm-910-cgreen-black-2pc-white-moon-original-imah46gkwbjz2hz5.jpeg?q=70
Women Solid Round Neck Reversible Cotton Blend Black T-Shirt,https://www.flipkart.com/dollar-missy-solid-women-round-neck-reversible-black-t-shirt/p/itm0970f9eb16ab0?pid=TSHGT93STZ9HZYBE&lid=LSTTSHGT93STZ9HZYBEUFJ2W8&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_18&otracker=browse&fm=organic&iid=en_bqNBgaV2oSUa-MzVtoy7UVF85TKVY5L8JbrZQ4EtKietPFGjB-mLznRZIBxv8iuDK11vlbhxISiAhbz8IqaDtg%3D%3D&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/d/5/l/-original-imah77nhhyujdx3b.jpeg?q=70
Casual Regular Sleeves Self Design Women Green Top,https://www.flipkart.com/max-casual-self-design-women-green-top/p/itm2029581aeb09f?pid=TOPGYUG9TWBXQ5HF&lid=LSTTOPGYUG9TWBXQ5HF0WG22U&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_19&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.TOPGYUG9TWBXQ5HF.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/top/b/o/b/xl-1-mariah1bdark-green-max-original-imagyug9ccjtsz3d.jpeg?q=70
Women Graphic Print Round Neck Pure Cotton Multicolor T-Shirt,https://www.flipkart.com/disney-dreambe-graphic-print-women-round-neck-multicolor-t-shirt/p/itmb483b1c4fa445?pid=TSHHD94FZBAHJGGU&lid=LSTTSHHD94FZBAHJGGUQYGWD4&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_20&otracker=browse&fm=organic&iid=4856b963-7f4a-4ced-8766-de78bd31fd2f.TSHHD94FZBAHJGGU.SEARCH&ppt=None&ppn=None&ssid=neoukak5o00000001753527898561,https://rukminim2.flixcart.com/image/612/612/xif0q/t-shirt/6/r/k/xl-db03yankeesgrey-disney-by-dreambe-original-imahd93zzggwhtaj.jpeg?q=70
