product name,url,image url,price,mrp,discount
Girls Festive & Party Kurta and Palazzo Set,https://www.flipkart.com/satyamfab-girls-festive-party-kurta-palazzo-set/p/itme8fe2a8d64ea7?pid=KETHEDFZPAHKSEHF&lid=LSTKETHEDFZPAHKSEHFRZTMBS&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_11&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaSdVEZyX3K_WrhzDzzJmBR6I4aINoT3ovz_alOanfKnNg%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/r/e/d/18-24-months-5614-satyamfab-original-imahedfnx2ky7hjz.jpeg?q=70,699,1399,50%
Girls Wedding Kurta and Palazzo Set,https://www.flipkart.com/dhvra-fashion-girls-wedding-kurta-palazzo-set/p/itmf90a6699cf279?pid=KETHDZV8QJGQFCXR&lid=LSTKETHDZV8QJGQFCXRAU3WSL&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_12&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaTuMPw3inqP9WAm-EAnziEygT28Ng6ckVha2PAGbG0yPg%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/c/7/b/4-5-years-harmony-pink-4-5-year-dhvra-fashion-original-imahdzv8zvrgrerk.jpeg?q=70,499,1999,75%
Girls Festive & Party Kurta and Pyjama Set,https://www.flipkart.com/mytex-fashion-girls-festive-party-kurta-pyjama-set/p/itm0a87376cfbdd6?pid=KETH4FCJBGBW6ZT5&lid=LSTKETH4FCJBGBW6ZT5RCZRCE&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_13&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETH4FCJBGBW6ZT5.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/u/7/m/8-9-years-new-naira-kurta-pajama-dresses-for-girls-mytex-fashion-original-imah9d8gt9znhdz6.jpeg?q=70,241,999,75%
Girls Festive & Party Kurta Pyjama & Dupatta Set,https://www.flipkart.com/nkv-fashion-girls-festive-party-kurta-pyjama-dupatta-set/p/itm500b1be8285f0?pid=KETH62MMXG598SBU&lid=LSTKETH62MMXG598SBUVMBXSV&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_14&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETH62MMXG598SBU.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/l/l/c/5-6-years-squence-kurti-black-1-nkv-fashion-original-imah8fn7z4akr2jg.jpeg?q=70,369,1499,75%
Baby Boys & Baby Girls Festive & Party Kurta and Pyjama Set,https://www.flipkart.com/jayi-baby-boys-girls-festive-party-kurta-pyjama-set/p/itm95b8ed01e43fb?pid=KETHE5TUGZ3XXZHH&lid=LSTKETHE5TUGZ3XXZHHFEI0WH&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_15&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETHE5TUGZ3XXZHH.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/a/m/w/4-5-years-n-panjabis-jayi-original-imahe5tus6juzyzs.jpeg?q=70,439,899,51%
Baby Girls Festive & Party Kurta Waistcoat and Pyjama Set,https://www.flipkart.com/fayezfashion-baby-girls-festive-party-kurta-waistcoat-pyjama-set/p/itmfa7b5e6de73f8?pid=KETGXMHY6XHBMPFY&lid=LSTKETGXMHY6XHBMPFYCTUZIF&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_16&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETGXMHY6XHBMPFY.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/z/i/d/7-8-years-white-sarara-fayezfashion-original-imagxmhyxygfmhaf.jpeg?q=70,328,999,67%
Girls Wedding Kurta and Palazzo Set,https://www.flipkart.com/dhvra-fashion-girls-wedding-kurta-palazzo-set/p/itm3af2c16cccd64?pid=KETHDZV8HWMMGPBB&lid=LSTKETHDZV8HWMMGPBBLIIKXI&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_17&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaQcvk0qIwt7ennQNa_99xk1X6oixhaczOhOU7wdz0cOrw%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/c/7/b/4-5-years-harmony-pink-4-5-year-dhvra-fashion-original-imahdzv8zvrgrerk.jpeg?q=70,499,1999,75%
Embroidered Kurta Sharara & Dupatta Set,https://www.flipkart.com/surpanth-embroidered-kurta-sharara-dupatta-set/p/itmc7602b557c59a?pid=SWDHCHRVGENHNRRR&lid=LSTSWDHCHRVGENHNRRR44LYP4&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_18&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaSKXTZ6Ze6ehY5ZqGTMlb2kZg4Wwgy6Zob5swh202t4Pw%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/f/1/3/s-z31-maroon-s-surpanth-original-imahchrvdzhs6xfc.jpeg?q=70,1299,4999,74%
Girls Festive & Party Kurta and Palazzo Set,https://www.flipkart.com/suhana-kolkata-girls-festive-party-kurta-palazzo-set/p/itmdcdb6a51eeaf9?pid=KETH4MMQ6MH4XW6W&lid=LSTKETH4MMQ6MH4XW6WQTLT7C&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_19&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETH4MMQ6MH4XW6W.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/x/m/e/8-9-years-plajo-kurti-white-suhana-kolkata-original-imah4nq9zqwbuq44.jpeg?q=70,320,999,67%
Girls Festive & Party Kurta and Palazzo Set,https://www.flipkart.com/houseofcommon-girls-festive-party-kurta-palazzo-set/p/itma93bd352b41d3?pid=KETHD636HWPMFB4F&lid=LSTKETHD636HWPMFB4FYHUJFZ&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_20&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETHD636HWPMFB4F.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/d/0/x/8-9-years-f-f-rani-sarara-red-hoc-houseofcommon-original-imahd636h9dugduy.jpeg?q=70,701,1499,53%
Girls Festive & Party Kurta Pyjama & Dupatta Set,https://www.flipkart.com/mehrajdresses-girls-festive-party-kurta-pyjama-dupatta-set/p/itma5bb9bacbc1a0?pid=KETH9B48ZMHDX8BC&lid=LSTKETH9B48ZMHDX8BC1KJXFQ&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_21&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaQhU_GP-IPh4m-tYZyKKU63RBp-inTrBEZbz9kEe-2n3Q%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/j/x/m/10-11-years-pakistani-mehrajdresses-original-imah9b47vhp83rez.jpeg?q=70,378,999,62%
Girls Wedding Kurta and Palazzo Set,https://www.flipkart.com/dhvra-fashion-girls-wedding-kurta-palazzo-set/p/itm9df986c5fd303?pid=KETHDZV8J4JD2EUX&lid=LSTKETHDZV8J4JD2EUXHXEJAZ&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_22&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaQXYniucmLIfa5NIkLYri1jx2S-8ZjlL7OJ8H7g8QjOtw%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/s/m/8/6-7-years-harmony-blue6-7-year-dhvra-fashion-original-imahdzv8ahtfzzwr.jpeg?q=70,499,1999,75%
Girls Festive & Party Wedding Angarkha and Sharara Set,https://www.flipkart.com/satyamfab-girls-festive-party-wedding-angarkha-sharara-set/p/itm910e539fd158c?pid=KETHFA6ZPC3F4HZZ&lid=LSTKETHFA6ZPC3F4HZZZ09B6U&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_23&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETHFA6ZPC3F4HZZ.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/g/a/5/2-3-years-5436-satyamfab-original-imahfa6zg7uynwey.jpeg?q=70,417,1999,79%
Girls Festive & Party Kurta Pyjama & Dupatta Set,https://www.flipkart.com/zomzom-fashion-girls-festive-party-kurta-pyjama-dupatta-set/p/itm7716d7654d236?pid=KETGYCR6XBYVHUZG&lid=LSTKETGYCR6XBYVHUZGAKS3MQ&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_24&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETGYCR6XBYVHUZG.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/a/v/u/4-5-years-ndpp52-zomzom-fashion-original-imagycr58wtbtkpa.jpeg?q=70,351,999,64%
Girls Festive & Party Wedding Casual Formal Kurta Pyjama & Dupatta Set,https://www.flipkart.com/barkatdesigningplanet-girls-festive-party-wedding-casual-formal-kurta-pyjama-dupatta-set/p/itm88da31519e7db?pid=KETHD652ADRZZFXY&lid=LSTKETHD652ADRZZFXYNN9C9Q&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_25&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaR8bAol59mFbiN2-pYzxKsCluAZobN4jZX9eQ8j79iI7g%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/b/2/w/8-9-years-salwar-suit-barkatdesigningplanet-original-imahd652qta8tfhb.jpeg?q=70,489,1499,67%
Girls Festive & Party Kurta and Palazzo Set,https://www.flipkart.com/suhana-kolkata-girls-festive-party-kurta-palazzo-set/p/itm0dad12f9c2f2f?pid=KETGQKS96JNPZFFR&lid=LSTKETGQKS96JNPZFFRBMKTHU&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_26&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETGQKS96JNPZFFR.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/t/a/i/9-10-years-avi-avenue-navvy-blue-suhana-kolkata-original-imah4nq9tqaddz3g.jpeg?q=70,353,999,64%
Legging For Girls,https://www.flipkart.com/syga-indi-legging-girls/p/itm644489d95564c?pid=KLGGADC77JDUWY2H&lid=LSTKLGGADC77JDUWY2HNV0AWF&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_27&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaSdsBF-MxxDcY5VSbFaZOYDRoFbttYTGg6Y4D_97zS5RA%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/kxp0mfk0/kids-legging/s/x/c/12-18-months-babyleggings-12-24m-syga-original-imaga2zbvp9ysfmw.jpeg?q=70,313,799,60%
Girls Wedding Kurta and Palazzo Set,https://www.flipkart.com/dhvra-fashion-girls-wedding-kurta-palazzo-set/p/itmdb943dd2ffefe?pid=KETHDZV8ZBF5QMZV&lid=LSTKETHDZV8ZBF5QMZVGOW2MP&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_28&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaTOAi4VqV6ZBSEH_AfELvKH3gifh_UDQ9NoDKWi2PU2SQ%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/c/7/b/4-5-years-harmony-pink-4-5-year-dhvra-fashion-original-imahdzv8zvrgrerk.jpeg?q=70,499,1999,75%
Girls Festive & Party Kurta and Pyjama Set,https://www.flipkart.com/shopeelabella-girls-festive-party-kurta-pyjama-set/p/itm2511c591e21ff?pid=KETGZ3UGHHJKR8ZU&lid=LSTKETGZ3UGHHJKR8ZUQIFEHO&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_29&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETGZ3UGHHJKR8ZU.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/x/i/d/5-6-years-na-kaftan23pant-shopeelabella-original-imagz3uek6hsmzaj.jpeg?q=70,419,1999,79%
Girls Festive & Party Salwar and Kurta Set,https://www.flipkart.com/nfashion-girls-festive-party-salwar-kurta-set/p/itm3cdd8a59e9cbd?pid=KETGZGFSDFJVXRCF&lid=LSTKETGZGFSDFJVXRCFROR3BY&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_30&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETGZGFSDFJVXRCF.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/e/x/j/7-8-years-simran2-nfashion-original-imagzgfsvbdhkkgf.jpeg?q=70,297,1499,80%
Women Cotton Blend Kurti for Every Occasion Embroidered Kurta Trouser/Pant & Dupatta Set,https://www.flipkart.com/tomar-collection-embroidered-kurta-trouser-pant-dupatta-set/p/itm84ae971458098?pid=SWDH7BUBHFEHEN5E&lid=LSTSWDH7BUBHFEHEN5EO2SKOT&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_31&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaSJi_TnZ-ZDSj3fhSI1Jrwzu4hRCCVaGy60qkF1mG726Q%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/z/k/c/s-patch-kurti-for-women-tomar-collection-original-imahefyc3yeajftg.jpeg?q=70,439,1499,70%
Girls Festive & Party Wedding Casual Formal Kurta Pyjama & Dupatta Set,https://www.flipkart.com/barkatdesigningplanet-girls-festive-party-wedding-casual-formal-kurta-pyjama-dupatta-set/p/itmb0b9622a0351f?pid=KETHE29EPPKDGRWM&lid=LSTKETHE29EPPKDGRWMARIQQN&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_32&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaSp1llssylnCFhXcb2y9O9lWUueIpORFIprPKQSbVPFDg%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/e/t/x/5-6-years-salwar-suit-barkatdesigningplanet-original-imahe227xgyrydvn.jpeg?q=70,799,1499,46%
Girls Festive & Party Kurta Pyjama & Dupatta Set,https://www.flipkart.com/5-stars-collection-girls-festive-party-kurta-pyjama-dupatta-set/p/itm48817f5c8f3ac?pid=KETHE5DN92S9RY6H&lid=LSTKETHE5DN92S9RY6HNDN1OE&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_33&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETHE5DN92S9RY6H.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/k/a/i/6-12-months-tatusararrasfd858f-rijiya-dresses-original-imahd7c4hhdy5jaf.jpeg?q=70,629,1599,60%
Girls Festive & Party Kurta and Sharara Set,https://www.flipkart.com/suhana-kolkata-girls-festive-party-kurta-sharara-set/p/itme7221c7fe2ce9?pid=KETH66RJUGNWDCHJ&lid=LSTKETH66RJUGNWDCHJO8NXHF&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_34&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETH66RJUGNWDCHJ.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-apparel-combo/x/a/h/6-7-years-kt-plajo-blue-suhana-kolkata-original-imah664whksfcccf.jpeg?q=70,304,999,69%
Women's Printed Straight Kurta Set with Dupatta Printed Kurta Trouser/Pant & Dupatta Set,https://www.flipkart.com/gotam-printed-kurta-trouser-pant-dupatta-set/p/itm1ca6d839d7479?pid=SWDHE6JKZHZ63RQG&lid=LSTSWDHE6JKZHZ63RQGHWX20V&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_35&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaQxqHu1cqslQ6HTyK4wtBmKhkO_DqvFyUx5fE5EYqhaAQ%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/salwar-kurta-dupatta/v/7/a/xxl-women-s-printed-straight-kurta-set-with-dupatta-the-gotam-original-imahe6jkc2jzjcke.jpeg?q=70,480,780,38%
Girls Festive & Party Wedding Angarkha and Sharara Set,https://www.flipkart.com/satyamfab-girls-festive-party-wedding-angarkha-sharara-set/p/itm95afa5aa7daa4?pid=KETHFA6ZFVR3AFUF&lid=LSTKETHFA6ZFVR3AFUFJZF9DR&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_36&otracker=browse&fm=organic&iid=587573b3-ec88-497d-ba00-4830b750c18a.KETHFA6ZFVR3AFUF.SEARCH&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-ethnic-set/a/n/i/12-18-months-5438-satyamfab-original-imahfa6z7nzbtq7g.jpeg?q=70,497,1999,75%
Legging For Girls,https://www.flipkart.com/tik-tok-wears-indi-legging-girls/p/itmea910196b67dd?pid=KLGGZSYCMAGR9ZEA&lid=LSTKLGGZSYCMAGR9ZEAACDCFU&marketplace=FLIPKART&store=clo%2Fcfv&srno=b_1_37&otracker=browse&fm=organic&iid=en_m5Ry_nrOS7v9qeYihOUK3yCs5p9LY5lcO-GG5H7olaR4Lur7nM1dn_Xw5C5tEOTuaD3PKSCvgl5dvqOV0vy3MA%3D%3D&ppt=None&ppn=None&ssid=u1oxl53aeo0000001753724061530,https://rukminim2.flixcart.com/image/612/612/xif0q/kids-legging/f/t/y/3-4-years-lgng-02-02-tik-tok-wears-original-imahcn8keavpz7jz.jpeg?q=70,260,999,73%
