product name,url,image url,price,mrp,discount
Casual Stylish Trending Sneakers For Women,https://www.flipkart.com/vendoz-casual-stylish-trending-sneakers-women/p/itmce792f6d59fa8?pid=SHOGFXEPYRCRZT2G&lid=LSTSHOGFXEPYRCRZT2GTYSVIK&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_27&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRTKfmZdMKNiCeg96z8lsy2NtNBy8qyOmMaRJsINS-ui3g%3D%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/e/7/d/6-cnv7018-39-vendoz-white-original-imah4mw7urdgscuz.jpeg?q=70,635,999,36%
Women Mesh Stylish Casual Comfort Sneaker Sneakers For Women,https://www.flipkart.com/roadster-women-mesh-stylish-casual-comfort-sneaker-sneakers/p/itm6a43d05592fbd?pid=SHOH8UAFYKJ5NT2V&lid=LSTSHOH8UAFYKJ5NT2VMHXM7T&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_28&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRQA0i8NKBGlBmvuw4_OEzrWCRb8t9-_7pX6x3b1YZB-OA%3D%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/y/a/u/-original-imahd2pyaknphm4y.jpeg?q=70,699,2499,72%
Casual Sneaker Shoes For Women | Stylish and Comfortable | Paradise-01 Sneakers For Women,https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-paradise-01-sneakers/p/itmf3af1b97088b1?pid=SHOGUGZYCZBAVBR4&lid=LSTSHOGUGZYCZBAVBR4OA9B08&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_29&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOGUGZYCZBAVBR4.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/a/t/l/-original-imahd2zhc4fbwgtr.jpeg?q=70,771,1299,40%
OGL-10 Women's Casual Shoes |Cushioned Comfort with Memory Insole | Lace-Up Sneakers For Women,https://www.flipkart.com/campus-ogl-10-women-s-casual-shoes-cushioned-comfort-memory-insole-lace-up-sneakers-women/p/itm85830b825451e?pid=SHOHF5KVZEZEK67H&lid=LSTSHOHF5KVZEZEK67HE3KSIX&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_30&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOHF5KVZEZEK67H.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/w/o/n/8-ogl-10-8-campus-blk-l-purple-original-imah38n9ucpfz59j.jpeg?q=70,1110,2199,49%
Trending Stylish Comfortable lightweight Sneakers For Women,https://www.flipkart.com/roadster-trending-stylish-comfortable-lightweight-sneakers-women/p/itmb0398625989b0?pid=SHOHCD9ASHYXFGCY&lid=LSTSHOHCD9ASHYXFGCYFJKO4X&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_31&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRT2JDUdnmJFuYl0y_QVWvDcxaihN_kAHESPEbHiC9JCOp2-SIbIDZ6lLvgRS75Tj4w%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/c/d/g/6-w-4002-white-39-0-roadster-white-original-imahcd9f3n3muhz5.jpeg?q=70,569,2499,77%
Sneakers For Women,https://www.flipkart.com/vendoz-sneakers-women/p/itm6c24b909b7d07?pid=SHOFZQZ9YNYMXS9V&lid=LSTSHOFZQZ9YNYMXS9V3EKRNJ&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_32&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRSeacRRIvmAsySAWQLnO9ivV2xrgzs7VVf-xLdNflbilg%3D%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/e/3/v/7-shoes22-7-xplus-white-original-imah3cmrwgggwya6.jpeg?q=70,638,999,36%
PLS-203 Women casual shoes Casuals For Women,https://www.flipkart.com/aqualite-pls-203-women-casual-shoes-casuals/p/itm4529b577fe8b3?pid=SHOHBBB4VZXCZPZH&lid=LSTSHOHBBB4VZXCZPZHU9JTJT&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_33&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOHBBB4VZXCZPZH.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/c/2/5/-original-imahec3fduhyv6yf.jpeg?q=70,449,,
Bersache Sneaker Loafers Casual With Extra Comfort Snearkers Sneakers For Women,https://www.flipkart.com/bersache-sneaker-loafers-casual-extra-comfort-snearkers-sneakers-women/p/itmdae98df31ce93?pid=SHOHYJHBJJFBCHR3&lid=LSTSHOHYJHBJJFBCHR3YFWW1U&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_34&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOHYJHBJJFBCHR3.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/o/s/i/6-spo-r-9121-6-bersache-pink-original-imah4b9tqq2mmgea.jpeg?q=70,621,4999,87%
Carina Slim Perf Sneakers For Women,https://www.flipkart.com/puma-carina-slim-perf-sneakers-women/p/itm5389a2e845f50?pid=SHOGTR3GPTY6UFCZ&lid=LSTSHOGTR3GPTY6UFCZTZU3BS&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_35&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRQv0JSPkiOx1KOiX_wEWF7RIoD2JiM2ysNqf-OX6etiYYnfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/p/z/r/-original-imah4zhfnmksevyy.jpeg?q=70,2019,4499,55%
Women's Lifestyle Sneakers | Effortless Style Meets Comfort Casuals For Women,https://www.flipkart.com/red-tape-women-s-lifestyle-sneakers-effortless-style-meets-comfort-casuals-women/p/itmd557207d2f525?pid=SHOHBKA5VWHRMUMM&lid=LSTSHOHBKA5VWHRMUMMG9NAZH&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&spotlightTagId=default_BestsellerId_osp%2Fiko%2Fsx7&srno=b_1_36&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOHBKA5VWHRMUMM.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/k/8/8/-original-imahdh6chma2dmzh.jpeg?q=70,1199,5999,80%
Celi Womens Sneakers For Women,https://www.flipkart.com/puma-celi-womens-sneakers-women/p/itm80e96a63775fd?pid=SHOGQANYBDTKDCZS&lid=LSTSHOGQANYBDTKDCZSQ0HCWC&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_37&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRQer-_116LBVadNyoNFN_1eQ5JZVisxgPp-OZCWbJHuv2Vkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/d/l/w/-original-imah9mgezmahqpaw.jpeg?q=70,2110,4499,53%
Women Stylish & Comfortable Lightweight Casual Sneakers with Mesh Sneakers For Women,https://www.flipkart.com/roadster-women-stylish-comfortable-lightweight-casual-sneakers-mesh/p/itme9aee9d1c2dbc?pid=SHOHAWHDHFEBWMQP&lid=LSTSHOHAWHDHFEBWMQPEGBXHX&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_38&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=en_RwcTdGpQLJNtDxQTO7qF20pkfy99zYI8YG6mFyCGsRTQLnKFZ87yuTBGJt_w09tfKF6u_lTsadESv7S369yXvRXEPQD91ylV5gURIWQMC0Q%3D&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/s/l/u/7-rds-8800-white-roadster-white-original-imahawhcu8ughngh.jpeg?q=70,490,2499,80%
Casual Sneaker Shoes For Women | Stylish and Comfortable | Paradise-01 Sneakers For Women,https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-paradise-01-sneakers/p/itme28ad5215fba3?pid=SHOH2G9S4QZFWJSP&lid=LSTSHOH2G9S4QZFWJSPFSHQUV&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_39&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOH2G9S4QZFWJSP.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/c/z/5/-original-imahd2zmfjzyagnh.jpeg?q=70,771,1299,40%
AW-228 Ladies Casual shoes Casuals For Women,https://www.flipkart.com/aqualite-aw-228-ladies-casual-shoes-casuals-women/p/itm463abb7270c16?pid=SHOHBBB496Z4VW8D&lid=LSTSHOHBBB496Z4VW8DKCLY4O&marketplace=FLIPKART&store=osp%2Fiko%2Fsx7&srno=b_1_40&otracker=nmenu_sub_Women_0_Casual%20Shoes&fm=organic&iid=920114f9-2506-4884-bf86-2acf0f5e83f7.SHOHBBB496Z4VW8D.SEARCH&ppt=None&ppn=None&ssid=zknvcq9fy80000001753622552966,https://rukminim2.flixcart.com/image/612/612/xif0q/shoe/c/e/i/-original-imahec3fqvdjayty.jpeg?q=70,269,,
