product name,url,image url,price,mrp,discount,brand
Ethnic Motifs Printed Kurta,https://myntr.it/KUr1f39,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/13/9UnCK3PF_bf21ffa5a8034e03b9e57e1fe91d67cd.jpg,199,830,76%,Myntra
Floral Printed Straight Kurta,https://myntr.it/J2p6rdt,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/13/SGgYXvzE_e8b78c9ed91a4c3eace0f7ceb1f703fe.jpg,199,830,76%,Myntra
Ethnic Motifs Printed Kurta,https://myntr.it/Hmf5nx1,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JUNE/28/tYSqwk2Z_456eb027025848f0b8ff5fc20a5a5583.jpg,199,699,500,Myntra
Floral Printed Kurta,https://myntr.it/f36VhkW,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33663828/2025/5/16/de1dbc86-9a46-4fdc-bed8-0e9f71e4bbb71747370166178-Anouk-Rustic-Women-Kurtas-5071747370165626-1.jpg,311,1199,74%,Myntra
Embroidered Sequinned Kurta,https://myntr.it/SJhzFmM,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434355/2025/2/10/ec17c7b3-4714-41ed-a0e2-5cf2062bac801739180965016-Anouk-Women-Kurtas-6801739180964466-1.jpg,363,1299,72%,Myntra
Printed Straight Kurta,https://myntr.it/5x2NrcX,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32501141/2025/2/22/d48f017e-d22c-4fb0-b55e-e93dbeefe1761740208623357-HERENOW-Women-Kurtas-7191740208622882-1.jpg,359,1199,70%,Myntra
Printed Straight Kurta,https://myntr.it/fwaEujG,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/13/JQrAwN2X_353a1d20d2644847abdc1f48ce3c7535.jpg,199,830,76%,Myntra
Printed Keyhole Neck Kurta,https://myntr.it/7no3p2p,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/FEBRUARY/4/bIYVvPc6_41625bb3a02f41509620f51027647d2f.jpg,389,1299,70%,Myntra
Striped Straight Kurta,https://myntr.it/fpFuw07,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434336/2025/2/17/40293d21-bd8d-4926-8a2f-1c5a455db84b1739783761220-Anouk-Women-Kurtas-6421739783760821-1.jpg,324,1299,75%,Myntra
Geometric Printed Kurta,https://myntr.it/3bY0Nlx,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/8/5AzxSwbq_35fb0042e82a47de96d02fa9f4b41c24.jpg,199,830,76%,Myntra
Ethnic Motifs Printed Kurta,https://myntr.it/RpUQZuY,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434369/2025/2/17/02ef212e-4b21-49ff-b659-e7683ba2b9411739787444546-Anouk-Women-Kurtas-5151739787444045-1.jpg,389,1299,70%,Myntra
Floral Printed Straight Kurta,https://myntr.it/oLHIww0,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33663703/2025/5/13/dec73839-11bb-457b-8b0a-a4debb1df88b1747133015137-Anouk-Rustic-Women-Kurtas-9381747133014622-1.jpg,359,1199,70%,Myntra
Floral Printed Kurta,https://myntr.it/RN0rgfM,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33731909/2025/5/19/1b531621-5d6e-410c-a96f-c441e9b188891747632165826-Anouk-Rustic-Women-Kurtas-881747632165205-1.jpg,309,999,69%,Myntra
Bandhani Printed Kurta,https://myntr.it/1sL0UFZ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JUNE/28/qlwEHKHV_dd446aed130041e19721e76c6d812843.jpg,199,699,500,Myntra
Floral Printed Kurta,https://myntr.it/r8yzb0F,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434349/2025/2/14/0d113791-33a0-4f4c-a8ca-1fdc6a22d02e1739530170151-Anouk-Women-Kurtas-471739530169709-1.jpg,298,1299,77%,Myntra
Printed Straight Kurta,https://myntr.it/09Vs2O0,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/22/R8DKrHf4_1c3295f1c70c4de48979204ce3c294ab.jpg,199,830,631,Myntra
Ethnic Motifs Printed Kurta,https://myntr.it/tH5oYhr,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434290/2025/2/19/f79f673c-1ed3-482a-85a6-148bbb73949a1739937432117-Anouk-Women-Kurtas-3291739937431681-1.jpg,376,1299,71%,Myntra
Ethnic Printed Straight Kurta,https://myntr.it/P54ic5F,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/12/nYBGkPT9_74b54b12c3014805871ae88d8f23fe61.jpg,199,699,500,Myntra
Geometric Printed Kurta,https://myntr.it/w97qn7V,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/10/Wyh4sYFF_52ececb0428145c5a6a90952c414731a.jpg,199,830,76%,Myntra
Striped Kurta,https://myntr.it/sE6Dcgy,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434308/2025/2/10/3d61f09f-353d-4b64-b51b-5f74939fcff41739179833198-Anouk-Women-Kurtas-5301739179832796-1.jpg,363,1299,72%,Myntra
Floral Printed Straight Kurta,https://myntr.it/g5aaejE,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32434538/2025/2/10/4475f8ea-ed46-4bed-90d5-a1127ff13f711739178079239-Anouk-Women-Kurtas-3731739178078850-1.jpg,337,1299,74%,Myntra
Floral Printed Straight Kurta,https://myntr.it/FVkVUqS,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33663926/2025/5/15/6e967672-44c2-4285-84d3-9db7a9cbdcad1747303585817-Anouk-Rustic-Women-Kurtas-5351747303585254-1.jpg,347,1199,71%,Myntra
Cotton Multi-Striped Kurta,https://myntr.it/NOFuCTM,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/FEBRUARY/4/UM93rLJ5_2d9caea3825e41e0ad08bcf8e1bf954b.jpg,363,1299,72%,Myntra
Printed Straight Kurta,https://myntr.it/wRyV93a,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JUNE/20/3wpyMTih_6d145143581d4fb1a197d5d9813a2dcc.jpg,199,699,500,Myntra
Ethnic Motifs Printed Kurta,https://myntr.it/9GK5gm4,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33612443/2025/5/22/9046d4b7-2c98-4932-b778-fd8771a7fc411747905422235-Anouk-Rustic-Women-Kurtas-8581747905421696-1.jpg,337,1299,74%,Myntra
Women Ethnic Motifs Printed Crepe Kurta,https://myntr.it/2v28et3,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/16/na5021Dl_3a701e1de95440fca6782baa68ac68a0.jpg,199,699,500,Myntra
Women Printed Kurta,https://myntr.it/7NR47Oc,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/7/kudFye2c_76efb37b7e02412691022a4f1722dca0.jpg,371,399,28,Myntra
Striped Straight Kurta,https://myntr.it/JsoTdEN,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33612495/2025/5/20/0f17c5c0-548a-448f-9a7c-1fc89c3ccda01747735270528-Anouk-Rustic-Women-Kurtas-7421747735270134-1.jpg,319,999,68%,Myntra
