product name,url,image url,price,mrp,discount,brand
Floral Print Top,https://myntr.it/XTwTjJd,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33549648/2025/5/6/a747a53a-e0b2-489d-80be-234df520bcd81746508846607-CORSICA-Women-Tops-7501746508845992-1.jpg,278,1399,80%,Myntra
Cinched Waist Top,https://myntr.it/Ftjwwgz,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/23524330/2023/6/5/9bbb2e91-3619-4266-89dc-e121d394a39f1685941071995TokyoTalkiesMustardYellowCinchedWaistTop1.jpg,179,899,80%,Myntra
Women Woollen Tank Top,https://myntr.it/57K8nwC,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/7/Bx8qpzVE_5a5283ee5b4c45768fe9e82171252a6a.jpg,299,1999,85%,Myntra
Top Solid,https://myntr.it/4fwkA4z,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/30761227/2024/9/12/480d0670-79f8-474e-a858-8c2c42cce9d31726146654260-Tokyo-Talkies-Top-4711726146653787-1.jpg,175,1099,84%,Myntra
Women Fuchsia Crop Top,https://myntr.it/EeZ9cNV,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/SEPTEMBER/11/YN3xtcZZ_21244ad3889042a4811ef48f90e21f50.jpg,290,1499,80%,Myntra
Women Black Crop Top,https://myntr.it/gcIufVQ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/15/9wDYFa5M_4d61e5bca7154d1b8b3068185055bff0.jpg,299,1999,85%,Myntra
Off-Shoulder Corset Top,https://myntr.it/bkb2Wuq,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/16/OZfl6rKJ_a1872861862c431abcdfcd819a04d33f.jpg,231,999,768,Myntra
Floral Print Vest Top,https://myntr.it/7Q2WPnQ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33549663/2025/5/12/32c5d075-29d8-44f6-8dc8-475bb6ef41241747051379095-CORSICA-Women-Tops-3571747051378490-1.jpg,278,1399,80%,Myntra
Women Solid V-Neck Top,https://myntr.it/J1acnwu,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/15/tVQgQp3c_460198c410b8458eb418c9bbb5f4a8c6.jpg,299,1999,85%,Myntra
Floral Embroidered Top,https://myntr.it/G72nohf,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/33672315/2025/5/6/805771e1-0e7b-4f59-942d-50b47b7376ab1746511358841-CORSICA-Women-Tops-4261746511358410-1.jpg,289,1399,79%,Myntra
Puff Sleeves Peplum Top,https://myntr.it/Nx56vnN,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24226674/2023/11/20/a326c8c2-602c-4f90-b584-90cb686b07921700459229196-Fabflee-Square-Neck-Puff-Sleeves-Peplum-Top-3041700459228717-1.jpg,255,999,74%,Myntra
Solid Woollen Tank Top,https://myntr.it/43lmnj1,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/7/XZrqc0Pa_99b9ecd5fc8f4a61958381c063eaf58b.jpg,299,1999,85%,Myntra
Women Fitted Top,https://myntr.it/tfj3o2f,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/30898225/2024/12/10/714eed48-b5a0-409f-8418-60461241ecba1733822281509-Kotty-Women-V-Neck-Long-Sleeves-Fitted-Top-2521733822281160-1.jpg,181,1299,86%,Myntra
Self Design Bralette Crop Top,https://myntr.it/0Jhe7CA,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/22511342/2023/3/25/d530133d-9462-4647-8a33-de3e05ee05af1679734059840KETCHBlackBlousonCropTop1.jpg,132,949,86%,Myntra
Women Solid Crop Top,https://myntr.it/sYuvozM,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/15/hgJiAKS5_3869aa0f3f3640e588031816fbb926be.jpg,299,1999,85%,Myntra
Women Solid Crop Top,https://myntr.it/CoIC3IO,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/FEBRUARY/7/xvNEFpAw_fc60fb652e5842a68ea3e1005bafafd3.jpg,298,999,701,Myntra
Puff Sleeves Peplum Top,https://myntr.it/7NWCEbh,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24226672/2023/11/20/7371d46a-54c3-4f85-b4ab-d95246228d951700459214174-Fabflee-Square-Neck-Puff-Sleeves-Peplum-Top-7141700459213615-1.jpg,255,999,74%,Myntra
Women Solid Crop Top,https://myntr.it/32a5cb9,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/15/89peW2oN_9ce7963ccba346d5985ce307db670749.jpg,299,1999,85%,Myntra
High Neck Fitted Top,https://myntr.it/LApQ8Tl,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/MAY/28/go19Kl9D_835a7a0053ad4a8cb45b36dd3709e8ba.jpg,233,1299,82%,Myntra
Ribbed Cut Out Tank Top,https://myntr.it/vBFLnmY,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/SEPTEMBER/4/jNds2nrV_678d8f1e20f2402e95c1b08bb042506c.jpg,289,999,71%,Myntra
Black Ribbed Crop Top,https://myntr.it/r52sCkL,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/23/KzdfGNTl_230e05c06bee427983908e8a439f6f6a.jpg,299,1999,85%,Myntra
Solid Pure Cotton Top,https://myntr.it/wPsYHok,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/8661717/2023/11/2/7879def0-69ad-4487-81ef-41703decbb6f1698919553567RoadsterWomenRedSolidPureCottonTop1.jpg,195,699,72%,Myntra
Geometric Print Top,https://myntr.it/8uo5aIt,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/30241514/2024/7/19/a755f317-1dc0-4557-b4e8-29900101d6fc1721370364098HIVATRENDZGeometricPrintTop1.jpg,199,699,71%,Myntra
Women Woollen Tank Top,https://myntr.it/9uLtcCw,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/7/VYmBaKJw_919f0e3e7f35407fb29e24ae36cfeed1.jpg,299,1999,85%,Myntra
Women Round Neck Ribbed Top,https://myntr.it/e4fG8eo,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/JULY/28/5Saf0rM4_ba65f43e762946c491cf1bc44b733d81.jpg,182,792,77%,Myntra
Floral Tie-Up Sleeve Pure Cotton Top,https://myntr.it/ja1AgbL,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/12015568/2020/8/7/9a9cbafc-1d1d-4ad4-b92f-b5528dbba4f11596780857661-Womens-Cotton-Floral-Print-Regular-Wear-Top-Maroon-614159678-1.jpg,274,2499,89%,Myntra
